datetime	Date	Elapsed time	Time	VMon1	VMon2	VMon3	VMon4	VMon5	VMon6	VMon7	VMon8	IMon1	IMon2	IMon3	IMon4	IMon5	IMon6	IMon7	IMon8	Comment	hv_grid	em
2023-01-12 17:14:31	12/01/2023	9.439	17:14:31.799	0.0	0.08	0.22	0.18	0.08	0.04	0.0	0.04	0.0021	0.0069	0.0191	0.0021	-0.0342	0.0328	-0.0226	-0.0159		2.0999999999999998e-09	6.9e-09
2023-01-12 17:14:38	12/01/2023	16.525000000000002	17:14:38.885	0.02	0.1	0.26	0.16	0.06	0.04	0.0	0.04	0.0008	0.0069	0.0198	-0.0343	0.0019	0.0372	-0.0226	-0.0159		8e-10	6.9e-09
2023-01-12 17:14:44	12/01/2023	22.424000000000003	17:14:44.784	0.02	0.1	0.2	0.2	0.1	0.06	0.0	0.04	0.0002	0.0069	0.0247	-0.036	-0.0581	-0.0348	-0.0226	-0.0159		2e-10	6.9e-09
2023-01-12 17:14:50	12/01/2023	28.319000000000003	17:14:50.679	0.02	0.1	0.22	0.16	0.1	0.06	0.0	0.04	0.0	0.0069	0.0287	0.0254	0.023	0.028	-0.0226	-0.0159		0.0	6.9e-09
2023-01-12 17:14:57	12/01/2023	35.402	17:14:57.762	0.02	0.1	0.26	0.14	0.08	0.04	0.0	0.04	-0.0005	0.0078	0.0189	0.0353	0.0171	0.026	-0.0226	-0.0159		5e-10	7.799999999999999e-09
2023-01-12 17:15:03	12/01/2023	41.303000000000004	17:15:03.663	0.02	0.1	0.18	0.16	0.1	0.06	0.0	0.04	0.0001	0.0078	0.0186	-0.0413	-0.0435	-0.0235	-0.0226	-0.0159		1e-10	7.799999999999999e-09
2023-01-12 17:15:09	12/01/2023	47.209	17:15:09.569	0.02	0.1	0.22	0.14	0.06	0.04	0.0	0.04	-0.0004	0.0078	0.0185	0.0358	0.0351	0.0335	-0.0222	-0.0159		4e-10	7.799999999999999e-09
2023-01-12 17:15:16	12/01/2023	54.291000000000004	17:15:16.651	0.02	0.1	0.16	0.12	0.1	0.04	0.0	0.04	0.0019	0.0081	0.0151	0.0448	-0.0336	0.0353	-0.0215	-0.0159		1.9e-09	8.1e-09
2023-01-12 17:15:22	12/01/2023	60.202000000000005	17:15:22.562	0.02	0.1	0.18	0.18	0.06	0.04	0.0	0.04	0.0019	0.0093	0.0139	0.0332	0.0278	0.033	-0.0214	-0.0159		1.9e-09	9.299999999999999e-09
2023-01-12 17:15:28	12/01/2023	66.10600000000001	17:15:28.466	0.02	0.1	0.22	0.16	0.12	0.08	0.0	0.04	-0.0013	0.0101	0.0149	-0.022	0.0203	0.0264	-0.0214	-0.0159		1.2999999999999999e-09	1.01e-08
2023-01-12 17:15:35	12/01/2023	73.184	17:15:35.544	0.02	0.1	0.22	0.18	0.06	0.02	0.0	0.04	-0.0013	0.0093	0.0163	0.0204	0.0358	0.0388	-0.0214	-0.0159		1.2999999999999999e-09	9.299999999999999e-09
2023-01-12 17:15:41	12/01/2023	79.107	17:15:41.467	0.02	0.1	0.2	0.16	0.1	0.04	0.0	0.04	-0.0019	0.0099	0.0195	-0.0279	0.0213	0.0306	-0.0214	-0.0159		1.9e-09	9.900000000000001e-09
2023-01-12 17:15:50	12/01/2023	88.551	17:15:50.911	0.02	0.08	0.22	0.14	0.12	0.02	0.0	0.04	-0.0029	0.0099	0.0177	0.0415	0.0175	0.0295	-0.0214	-0.0159		2.8999999999999995e-09	9.900000000000001e-09
2023-01-12 17:15:57	12/01/2023	95.641	17:15:58.001	0.02	0.08	0.18	0.14	0.06	0.06	0.0	0.04	-0.0017	0.0099	0.0189	0.0272	0.0282	0.0271	-0.0214	-0.0159		1.7e-09	9.900000000000001e-09
2023-01-12 17:16:03	12/01/2023	101.53500000000001	17:16:03.895	0.02	0.08	0.22	0.16	0.06	0.04	0.0	0.04	-0.0013	0.0099	0.0187	0.0289	0.0197	0.0271	-0.0214	-0.0159		1.2999999999999999e-09	9.900000000000001e-09
2023-01-12 17:16:09	12/01/2023	107.43900000000001	17:16:09.799	0.02	0.08	0.16	0.18	0.08	0.06	0.0	0.04	-0.0013	0.0102	0.0243	-0.0274	0.0219	-0.0321	-0.0214	-0.0159		1.2999999999999999e-09	1.02e-08
2023-01-12 17:16:16	12/01/2023	114.521	17:16:16.881	0.02	0.08	0.2	0.12	0.12	0.02	0.0	0.04	-0.0029	0.0111	0.0218	0.0429	0.0154	0.0419	-0.0214	-0.0157		2.8999999999999995e-09	1.11e-08
2023-01-12 17:16:22	12/01/2023	120.433	17:16:22.793	0.02	0.08	0.2	0.12	0.12	0.04	0.0	0.04	-0.0029	0.0134	0.0218	0.0375	0.015	-0.0219	-0.0214	-0.0157		2.8999999999999995e-09	1.34e-08
2023-01-12 17:16:28	12/01/2023	126.33800000000001	17:16:28.698	0.02	0.08	0.2	0.12	0.1	0.06	0.0	0.04	-0.0029	0.0131	0.0218	0.0331	0.0154	-0.0335	-0.0214	-0.0157		2.8999999999999995e-09	1.31e-08
2023-01-12 17:16:35	12/01/2023	133.42600000000002	17:16:35.786	0.02	0.08	0.2	0.14	0.1	0.04	0.0	0.04	-0.0042	0.0131	0.0217	0.0295	0.0102	0.0175	-0.0217	-0.0157		4.1999999999999996e-09	1.31e-08
2023-01-12 17:16:41	12/01/2023	139.33700000000002	17:16:41.697	0.02	0.08	0.2	0.14	0.08	0.04	0.0	0.04	-0.0042	0.0131	0.0217	0.0298	0.0167	0.0252	-0.0217	-0.0157		4.1999999999999996e-09	1.31e-08
2023-01-12 17:16:47	12/01/2023	145.23100000000002	17:16:47.591	0.02	0.08	0.2	0.12	0.08	0.04	0.0	0.04	-0.0042	0.0118	0.0206	0.0297	0.0149	0.0272	-0.0217	-0.0155		4.1999999999999996e-09	1.18e-08
2023-01-12 17:16:54	12/01/2023	152.32600000000002	17:16:54.686	0.02	0.08	0.2	0.12	0.06	0.02	0.0	0.04	-0.0039	0.0118	0.0204	0.0339	0.0184	0.0266	-0.0217	-0.0155		3.899999999999999e-09	1.18e-08
2023-01-12 17:17:00	12/01/2023	158.228	17:17:00.588	0.02	0.08	0.2	0.1	0.06	0.04	0.0	0.04	-0.0039	0.0118	0.0204	0.0415	0.0164	0.0266	-0.0217	-0.0151		3.899999999999999e-09	1.18e-08
2023-01-12 17:17:06	12/01/2023	164.125	17:17:06.485	0.02	0.08	0.2	0.16	0.08	0.04	0.0	0.04	-0.0039	0.0118	0.0206	0.0282	-0.0307	0.0245	-0.0217	-0.0151		3.899999999999999e-09	1.18e-08
2023-01-12 17:17:12	12/01/2023	170.036	17:17:12.396	0.02	0.08	0.2	0.14	0.08	0.02	0.0	0.04	-0.0039	0.0118	0.0216	0.0276	0.0156	0.0246	-0.0217	-0.0151		3.899999999999999e-09	1.18e-08
2023-01-12 17:17:19	12/01/2023	177.12400000000002	17:17:19.484	0.02	0.08	0.2	0.12	0.06	0.04	0.0	0.04	-0.0037	0.0125	0.0218	0.0264	0.0147	0.0247	-0.0217	-0.0151		3.7e-09	1.25e-08
2023-01-12 17:17:25	12/01/2023	183.024	17:17:25.384	0.02	0.08	0.18	0.12	0.04	0.02	0.0	0.04	-0.0033	0.0125	0.0226	0.0411	0.0222	0.0251	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:17:31	12/01/2023	188.923	17:17:31.283	0.02	0.08	0.18	0.12	0.06	0.04	0.0	0.04	-0.0033	0.0125	0.0226	0.0306	0.0149	0.0251	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:17:38	12/01/2023	196.012	17:17:38.372	0.02	0.08	0.18	0.1	0.04	0.02	0.0	0.04	-0.0033	0.0125	0.0226	0.0305	0.015	0.0339	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:17:44	12/01/2023	201.918	17:17:44.278	0.02	0.08	0.18	0.14	0.06	0.04	0.0	0.04	-0.0033	0.0125	0.0226	0.029	0.0141	0.0253	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:17:50	12/01/2023	207.83300000000003	17:17:50.193	0.02	0.08	0.18	0.12	0.04	0.04	0.0	0.04	-0.0033	0.0125	0.0226	0.0288	0.0154	0.0251	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:17:57	12/01/2023	214.925	17:17:57.285	0.04	0.08	0.18	0.14	0.06	0.02	0.0	0.04	-0.0033	0.0125	0.0226	0.0288	0.0154	0.0235	-0.0217	-0.0151		3.2999999999999998e-09	1.25e-08
2023-01-12 17:18:03	12/01/2023	220.828	17:18:03.188	0.04	0.08	0.18	0.12	0.04	0.04	0.0	0.04	-0.0033	0.0122	0.0226	0.0288	0.0173	0.0235	-0.0217	-0.0151		3.2999999999999998e-09	1.22e-08
2023-01-12 17:18:09	12/01/2023	226.73600000000002	17:18:09.096	0.04	0.08	0.16	0.14	0.06	0.04	0.0	0.04	-0.0033	0.0122	0.0226	0.0288	0.0173	0.0235	-0.0221	-0.0151		3.2999999999999998e-09	1.22e-08
2023-01-12 17:18:16	12/01/2023	233.818	17:18:16.178	0.04	0.08	0.16	0.1	0.06	0.04	0.0	0.04	-0.0033	0.0123	0.0226	0.0311	0.0173	0.0232	-0.0221	-0.0151		3.2999999999999998e-09	1.23e-08
2023-01-12 17:18:22	12/01/2023	239.72400000000002	17:18:22.084	0.04	0.08	0.16	0.12	0.08	0.04	0.0	0.04	-0.0033	0.0123	0.0226	0.0302	0.0092	0.0232	-0.0221	-0.0151		3.2999999999999998e-09	1.23e-08
2023-01-12 17:18:28	12/01/2023	246.806	17:18:29.166	0.04	0.08	0.16	0.14	0.06	0.02	0.0	0.04	-0.0033	0.0124	0.0226	0.029	0.0164	0.0256	-0.0221	-0.0151		3.2999999999999998e-09	1.2399999999999999e-08
2023-01-12 17:18:35	12/01/2023	252.709	17:18:35.069	0.04	0.08	0.16	0.12	0.06	0.04	0.0	0.04	-0.0023	0.0124	0.0226	0.0287	0.0164	0.0256	-0.0221	-0.0151		2.3e-09	1.2399999999999999e-08
2023-01-12 17:18:41	12/01/2023	259.795	17:18:42.155	0.04	0.08	0.16	0.14	0.06	0.04	0.0	0.04	-0.0022	0.0126	0.0226	0.0287	0.0164	0.0256	-0.0221	-0.0151		2.2e-09	1.26e-08
2023-01-12 17:18:47	12/01/2023	265.702	17:18:48.062	0.04	0.08	0.14	0.14	0.06	0.04	0.0	0.04	-0.0022	0.0126	0.0226	0.0287	0.0164	0.0256	-0.0221	-0.0151		2.2e-09	1.26e-08
2023-01-12 17:18:54	12/01/2023	272.793	17:18:55.153	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0022	0.0126	0.0224	0.0299	0.016	0.0256	-0.0221	-0.0151		2.2e-09	1.26e-08
2023-01-12 17:19:00	12/01/2023	278.708	17:19:01.068	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0022	0.0136	0.0224	0.0299	0.0154	0.0256	-0.0221	-0.014		2.2e-09	1.36e-08
2023-01-12 17:19:06	12/01/2023	284.612	17:19:06.972	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0022	0.0124	0.0224	0.0291	0.0148	0.0256	-0.0221	-0.0139		2.2e-09	1.2399999999999999e-08
2023-01-12 17:19:13	12/01/2023	291.695	17:19:14.055	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0021	0.0128	0.0224	0.0291	0.0148	0.0256	-0.0221	-0.0139		2.0999999999999998e-09	1.28e-08
2023-01-12 17:19:19	12/01/2023	297.6	17:19:19.960	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0021	0.0127	0.0224	0.0291	0.0148	0.0256	-0.0221	-0.0139		2.0999999999999998e-09	1.27e-08
2023-01-12 17:19:25	12/01/2023	303.50800000000004	17:19:25.868	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0021	0.0127	0.0224	0.0291	0.0148	0.0256	-0.0221	-0.0139		2.0999999999999998e-09	1.27e-08
2023-01-12 17:19:32	12/01/2023	310.59000000000003	17:19:32.950	0.04	0.08	0.14	0.12	0.06	0.04	0.0	0.04	-0.0021	0.0127	0.0224	0.0291	0.0148	0.0256	-0.0221	-0.0138		2.0999999999999998e-09	1.27e-08
2023-01-12 17:19:38	12/01/2023	317.107	17:19:39.467	471.5	60.42	0.0	0.0	0.0	0.0	0.0	0.04	0.5289	2.0186	1.6513	1.2354	0.8424	0.4209	-0.0221	-0.0138		5.289e-07	2.0186e-06
2023-01-12 17:19:44	12/01/2023	322.119	17:19:44.479	499.9	99.9	220.78	70.6	0.0	0.0	0.0	0.04	0.0237	3.1059	3.6371	3.2326	2.3012	1.389	-0.0221	-0.0138		2.3699999999999997e-08	3.1058999999999998e-06
2023-01-12 17:19:51	12/01/2023	328.797	17:19:51.157	499.9	100.06	902.12	752.66	0.0	201.12	0.0	0.04	0.0167	3.7844	6.8749	6.3166	5.3938	4.5059	-0.0224	-0.0138		1.6699999999999997e-08	3.7844e-06
2023-01-12 17:19:57	12/01/2023	334.78900000000004	17:19:57.149	499.9	100.14	999.7	999.74	0.02	499.62	0.0	0.04	0.0164	0.0831	4.8095	4.7733	4.7443	4.7512	-0.0224	-0.0138		1.64e-08	8.309999999999998e-08
2023-01-12 17:20:03	12/01/2023	340.97200000000004	17:20:03.332	499.9	100.08	999.7	999.68	410.68	499.78	0.0	0.04	0.0164	0.6855	6.369	6.4112	6.377	6.0378	-0.0224	-0.0138		1.64e-08	6.854999999999999e-07
2023-01-12 17:20:10	12/01/2023	348.14300000000003	17:20:10.503	499.9	100.12	999.76	999.74	999.54	499.82	0.0	0.04	0.0185	0.0696	8.206	8.192	8.1606	8.1628	-0.0224	-0.0138		1.8499999999999997e-08	6.959999999999999e-08
2023-01-12 17:20:16	12/01/2023	354.15000000000003	17:20:16.510	499.9	100.12	999.78	999.74	999.68	499.84	0.0	0.04	0.0179	0.0317	8.1216	8.1293	8.1077	8.1486	-0.0224	-0.0138	electron activity grid repelling	1.7899999999999998e-08	3.17e-08
2023-01-12 17:20:22	12/01/2023	360.122	17:20:22.482	499.9	100.12	999.78	999.76	999.72	499.86	0.0	0.04	0.0167	0.0313	8.1177	8.1254	8.1027	8.0925	-0.0224	-0.0138		1.6699999999999997e-08	3.13e-08
2023-01-12 17:20:29	12/01/2023	367.27700000000004	17:20:29.637	499.92	100.12	999.8	999.78	999.74	499.86	0.0	0.04	0.0167	0.0263	8.1423	8.1539	8.1313	8.1364	-0.0224	-0.0138		1.6699999999999997e-08	2.63e-08
2023-01-12 17:20:35	12/01/2023	373.274	17:20:35.634	499.92	100.1	999.82	999.82	999.74	499.86	0.0	0.04	0.0159	0.026	8.1727	8.1853	8.1615	8.1659	-0.0224	-0.0138		1.59e-08	2.5999999999999998e-08
2023-01-12 17:20:41	12/01/2023	379.247	17:20:41.607	499.92	100.1	999.84	999.82	999.74	499.86	0.0	0.04	0.016	0.0248	8.2067	8.2219	8.1967	8.2051	-0.0224	-0.0138		1.6e-08	2.4799999999999997e-08
2023-01-12 17:20:48	12/01/2023	386.442	17:20:48.802	499.92	100.1	999.84	999.84	999.74	499.86	0.0	0.04	0.016	0.0215	8.2626	8.2754	8.2495	8.2548	-0.0224	-0.0138		1.6e-08	2.1499999999999997e-08
2023-01-12 17:20:54	12/01/2023	392.416	17:20:54.776	499.92	100.1	999.84	999.86	999.76	499.88	0.0	0.04	0.0151	0.0213	8.2973	8.3106	8.2845	8.2897	-0.0224	-0.0138		1.51e-08	2.13e-08
2023-01-12 17:21:00	12/01/2023	398.379	17:21:00.739	499.92	100.1	999.86	999.86	999.78	499.86	0.0	0.04	0.0164	0.0203	8.3251	8.3388	8.3116	8.3166	-0.0224	-0.0138		1.64e-08	2.0299999999999996e-08
2023-01-12 17:21:07	12/01/2023	405.54900000000004	17:21:07.909	499.92	100.08	999.86	999.86	999.8	499.86	0.0	0.04	0.0143	0.0218	8.3648	8.3752	8.3476	8.3562	-0.0224	-0.0141		1.4299999999999999e-08	2.18e-08
2023-01-12 17:21:13	12/01/2023	411.51800000000003	17:21:13.878	499.92	100.08	999.86	999.88	999.8	499.86	0.0	0.04	0.0143	0.0199	8.4017	8.4147	8.3886	8.3978	-0.0224	-0.0141		1.4299999999999999e-08	1.99e-08
2023-01-12 17:21:19	12/01/2023	417.48600000000005	17:21:19.846	499.92	100.08	999.88	999.88	999.84	499.88	0.0	0.04	0.0143	0.0199	8.4275	8.4405	8.4163	8.4245	-0.0224	-0.0141		1.4299999999999999e-08	1.99e-08
2023-01-12 17:21:25	12/01/2023	423.46000000000004	17:21:25.820	499.92	100.08	999.88	999.92	999.86	499.88	0.0	0.04	0.0143	0.0198	8.4561	8.4722	8.4452	8.4562	-0.0224	-0.0141		1.4299999999999999e-08	1.9800000000000002e-08
2023-01-12 17:21:32	12/01/2023	430.658	17:21:33.018	499.94	100.08	999.9	999.94	999.9	499.9	0.0	0.04	0.0159	0.0166	8.4893	8.5079	8.481	8.4913	-0.0224	-0.0141		1.59e-08	1.66e-08
2023-01-12 17:21:38	12/01/2023	436.627	17:21:38.987	499.94	100.08	999.92	999.94	999.9	499.9	0.0	0.04	0.0159	0.0187	8.5209	8.537	8.508	8.5178	-0.0222	-0.0141		1.59e-08	1.8700000000000002e-08
2023-01-12 17:21:44	12/01/2023	442.59900000000005	17:21:44.959	499.94	100.08	999.92	999.96	999.9	499.9	0.0	0.04	0.0161	0.0187	8.5467	8.5615	8.5304	8.5436	-0.0222	-0.0141		1.61e-08	1.8700000000000002e-08
2023-01-12 17:21:51	12/01/2023	449.78200000000004	17:21:52.142	499.94	100.08	999.9	999.94	999.9	499.88	0.0	0.04	0.0167	0.0187	8.6451	8.6602	8.6295	8.6415	-0.0222	-0.0141		1.6699999999999997e-08	1.8700000000000002e-08
2023-01-12 17:21:57	12/01/2023	455.78400000000005	17:21:58.144	499.94	100.08	999.92	999.96	999.9	499.88	0.0	0.04	0.0173	0.0181	8.6982	8.7107	8.6833	8.6956	-0.0222	-0.0141		1.73e-08	1.81e-08
2023-01-12 17:22:03	12/01/2023	461.76700000000005	17:22:04.127	499.94	100.08	999.92	999.96	999.92	499.9	0.0	0.04	0.0171	0.0181	8.6479	8.6618	8.6318	8.6431	-0.0222	-0.0136		1.71e-08	1.81e-08
2023-01-12 17:22:10	12/01/2023	467.721	17:22:10.081	499.94	100.08	999.92	999.98	999.92	499.9	0.0	0.04	0.018	0.0172	8.6688	8.6857	8.6555	8.6685	-0.0222	-0.0136		1.8e-08	1.72e-08
2023-01-12 17:22:16	12/01/2023	473.69800000000004	17:22:16.058	499.94	100.08	999.92	999.98	999.94	499.9	0.0	0.04	0.016	0.0172	8.7004	8.7172	8.6868	8.7004	-0.0222	-0.0136		1.6e-08	1.72e-08
2023-01-12 17:22:22	12/01/2023	479.694	17:22:22.054	499.94	100.08	999.94	999.98	999.94	499.9	0.0	0.04	0.0156	0.0176	8.734	8.7519	8.7206	8.7365	-0.0222	-0.0136		1.5599999999999997e-08	1.76e-08
2023-01-12 17:22:29	12/01/2023	486.90000000000003	17:22:29.260	499.94	100.08	999.94	1000.02	999.96	499.92	0.0	0.04	0.0167	0.0172	8.7635	8.7839	8.7528	8.7645	-0.0222	-0.0136		1.6699999999999997e-08	1.72e-08
2023-01-12 17:22:35	12/01/2023	492.88000000000005	17:22:35.240	499.94	100.08	999.96	1000.02	999.96	499.92	0.0	0.04	0.0151	0.0172	8.7818	8.8021	8.7719	8.7832	-0.0222	-0.0136		1.51e-08	1.72e-08
2023-01-12 17:22:41	12/01/2023	498.86600000000004	17:22:41.226	499.94	100.08	999.96	1000.02	999.96	499.92	0.0	0.04	0.0141	0.0172	8.8065	8.8242	8.7924	8.8066	-0.0222	-0.0136		1.4099999999999999e-08	1.72e-08
2023-01-12 17:22:48	12/01/2023	506.03900000000004	17:22:48.399	499.96	100.08	999.94	1000.02	999.98	499.92	0.0	0.04	0.0176	0.0193	8.8508	8.8705	8.8376	8.8502	-0.0222	-0.0136		1.76e-08	1.93e-08
2023-01-12 17:22:54	12/01/2023	512.02	17:22:54.380	499.96	100.08	999.94	1000.0	999.98	499.92	0.0	0.04	0.0185	0.0193	8.8778	8.8966	8.8623	8.8748	-0.0222	-0.0136		1.8499999999999997e-08	1.93e-08
2023-01-12 17:23:00	12/01/2023	517.995	17:23:00.355	499.96	100.08	999.94	1000.0	999.98	499.92	0.0	0.04	0.0167	0.0194	8.898	8.9139	8.8813	8.8964	-0.0222	-0.0136		1.6699999999999997e-08	1.94e-08
2023-01-12 17:23:07	12/01/2023	525.169	17:23:07.529	499.96	100.08	999.96	1000.02	999.98	499.92	0.0	0.04	0.0163	0.0194	8.9191	8.9383	8.9083	8.9212	-0.0222	-0.0136		1.6299999999999997e-08	1.94e-08
2023-01-12 17:23:13	12/01/2023	531.1370000000001	17:23:13.497	499.96	100.08	999.96	1000.02	999.98	499.92	0.0	0.04	0.0161	0.0194	8.9394	8.9602	8.9296	8.9419	-0.0222	-0.0136		1.61e-08	1.94e-08
2023-01-12 17:23:19	12/01/2023	537.115	17:23:19.475	499.96	100.08	999.96	1000.02	999.98	499.92	0.0	0.04	0.0148	0.0195	8.9577	8.9798	8.9458	8.959	-0.0222	-0.0136		1.48e-08	1.95e-08
2023-01-12 17:23:26	12/01/2023	544.291	17:23:26.651	499.96	100.08	999.96	1000.02	999.98	499.92	0.0	0.04	0.0143	0.0195	8.9798	8.9994	8.9667	8.9811	-0.0221	-0.0136		1.4299999999999999e-08	1.95e-08
2023-01-12 17:23:32	12/01/2023	550.282	17:23:32.642	499.96	100.08	999.96	1000.04	999.98	499.92	0.0	0.04	0.0169	0.0195	9.0006	9.0213	8.9867	8.9996	-0.0215	-0.0136		1.69e-08	1.95e-08
2023-01-12 17:23:38	12/01/2023	556.267	17:23:38.627	499.96	100.08	999.96	1000.04	1000.0	499.92	0.0	0.04	0.0181	0.0195	9.0158	9.036	9.0011	9.012	-0.0215	-0.0136		1.81e-08	1.95e-08
2023-01-12 17:23:45	12/01/2023	563.448	17:23:45.808	499.96	100.08	999.96	1000.04	1000.02	499.92	0.0	0.04	0.0208	0.0209	9.0517	9.0681	9.0326	9.0416	-0.0215	-0.0136		2.0799999999999998e-08	2.09e-08
2023-01-12 17:23:51	12/01/2023	569.6740000000001	17:23:52.034	429.64	100.08	999.98	1000.06	1000.0	499.94	0.0	0.04	-0.3861	0.0209	9.0715	9.0912	9.0597	9.0702	-0.0215	-0.013		3.861e-07	2.09e-08
2023-01-12 17:23:57	12/01/2023	575.69	17:23:58.050	0.3	100.0	999.98	1000.06	1000.02	499.94	0.0	0.04	-0.4222	2.6064	9.0771	9.1024	9.0708	9.0893	-0.0215	-0.0126	grid transparent	4.222e-07	2.6063999999999997e-06
2023-01-12 17:24:04	12/01/2023	581.711	17:24:04.071	0.18	100.04	999.98	1000.06	1000.02	499.94	0.0	0.04	-0.3907	2.618	9.1236	9.1425	9.1068	9.1181	-0.0214	-0.0126		3.9069999999999997e-07	2.6179999999999998e-06
2023-01-12 17:24:10	12/01/2023	587.7090000000001	17:24:10.069	0.18	100.04	999.98	1000.06	1000.02	499.94	0.0	0.04	-0.3844	2.611	9.1443	9.1639	9.1275	9.1383	-0.0214	-0.0124		3.8440000000000003e-07	2.611e-06
2023-01-12 17:24:16	12/01/2023	593.688	17:24:16.048	0.18	100.04	999.98	1000.06	1000.02	499.92	0.0	0.04	-0.3831	2.6034	9.1657	9.1847	9.1511	9.1636	-0.0214	-0.0124		3.831e-07	2.6034e-06
2023-01-12 17:24:23	12/01/2023	600.8580000000001	17:24:23.218	0.18	100.06	999.98	1000.06	1000.02	499.92	0.0	0.04	-0.3796	2.6106	9.1869	9.204	9.1719	9.1862	-0.0214	-0.0117		3.796e-07	2.6105999999999996e-06
2023-01-12 17:24:29	12/01/2023	606.87	17:24:29.230	0.18	100.06	999.98	1000.06	1000.04	499.92	0.0	0.04	-0.3772	2.6013	9.2132	9.233	9.2025	9.215	-0.0214	-0.0114		3.7719999999999996e-07	2.6013e-06
2023-01-12 17:24:35	12/01/2023	612.842	17:24:35.202	0.18	100.06	999.98	1000.06	1000.04	499.92	0.0	0.04	-0.3771	2.6027	9.2331	9.2574	9.2197	9.2334	-0.0214	-0.0114		3.7709999999999996e-07	2.6027e-06
